BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;19.11.2018;Индекс МосБиржи;Индекс МосБиржи;2373,78;2375,21;2391,72;2368,45;30717170181;0;0;2;1,0119E+13;RUB;4262826228;3;
SNDX;IMOEX;20.11.2018;Индекс МосБиржи;Индекс МосБиржи;2341,6;2371,71;2371,71;2323,95;36964348122;0;0;2;9,98184E+12;RUB;4262826228;3;
SNDX;IMOEX;21.11.2018;Индекс МосБиржи;Индекс МосБиржи;2357,97;2339,29;2362,28;2336,18;34730902207;0;0;2;1,00516E+13;RUB;4262826228;3;
SNDX;IMOEX;22.11.2018;Индекс МосБиржи;Индекс МосБиржи;2369,53;2358,14;2372,06;2348,04;26314234412;0;0;2;1,01009E+13;RUB;4262826228;3;
SNDX;IMOEX;23.11.2018;Индекс МосБиржи;Индекс МосБиржи;2342,97;2368,39;2368,39;2334;34432642081;0;0;2;9,9877E+12;RUB;4262826228;3;
SNDX;IMOEX;26.11.2018;Индекс МосБиржи;Индекс МосБиржи;2308,5;2344,38;2346,94;2284,3;54332953138;0;0;2;9,84072E+12;RUB;4262826228;3;
SNDX;IMOEX;27.11.2018;Индекс МосБиржи;Индекс МосБиржи;2338,71;2311,17;2345,01;2310,32;42285635155;0;0;2;9,96953E+12;RUB;4262826228;3;
SNDX;IMOEX;28.11.2018;Индекс МосБиржи;Индекс МосБиржи;2381,12;2341,11;2386,82;2341,11;45897758221;0;0;2;1,01503E+13;RUB;4262826228;3;
SNDX;IMOEX;29.11.2018;Индекс МосБиржи;Индекс МосБиржи;2398,56;2387,45;2410,49;2377,92;50814138745;0;0;2;1,02246E+13;RUB;4262826228;3;
SNDX;IMOEX;30.11.2018;Индекс МосБиржи;Индекс МосБиржи;2392,5;2394,54;2402,14;2378,74;59489968339;0;0;2;1,01988E+13;RUB;4262826228;3;
SNDX;IMOEX;03.12.2018;Индекс МосБиржи;Индекс МосБиржи;2441,19;2405,18;2446,15;2405,18;52441577468;0;0;2;1,04064E+13;RUB;4262826228;3;
SNDX;IMOEX;04.12.2018;Индекс МосБиржи;Индекс МосБиржи;2443,38;2440,63;2449,92;2426,71;40442645882;0;0;2;1,04157E+13;RUB;4262826228;3;
SNDX;IMOEX;05.12.2018;Индекс МосБиржи;Индекс МосБиржи;2445,55;2425,02;2445,55;2409,32;33933154753;0;0;2;1,04249E+13;RUB;4262826228;3;
SNDX;IMOEX;06.12.2018;Индекс МосБиржи;Индекс МосБиржи;2412,31;2438,79;2438,79;2391,63;39963838272;0;0;2;1,02833E+13;RUB;4262826228;3;
SNDX;IMOEX;07.12.2018;Индекс МосБиржи;Индекс МосБиржи;2431,29;2415,04;2440,03;2412,7;42554020342;0;0;2;1,03642E+13;RUB;4262826228;3;
SNDX;IMOEX;10.12.2018;Индекс МосБиржи;Индекс МосБиржи;2396,84;2426,4;2429,72;2396,69;33390001203;0;0;2;1,02173E+13;RUB;4262826228;3;
SNDX;IMOEX;11.12.2018;Индекс МосБиржи;Индекс МосБиржи;2394,26;2397,71;2408,07;2382,2;35151485621;0;0;2;1,02063E+13;RUB;4262826228;3;
SNDX;IMOEX;12.12.2018;Индекс МосБиржи;Индекс МосБиржи;2370,35;2392,84;2395,81;2366,76;34084868146;0;0;2;1,01044E+13;RUB;4262826228;3;
SNDX;IMOEX;13.12.2018;Индекс МосБиржи;Индекс МосБиржи;2378,5;2368,3;2379,18;2359,83;32206789538;0;0;2;1,01391E+13;RUB;4262826228;3;
SNDX;IMOEX;14.12.2018;Индекс МосБиржи;Индекс МосБиржи;2365,69;2376,87;2376,87;2351,62;31496104017;0;0;2;1,00845E+13;RUB;4262826228;3;
SNDX;IMOEX;17.12.2018;Индекс МосБиржи;Индекс МосБиржи;2359,13;2363,55;2379,07;2354,87;29749112531;0;0;2;1,00566E+13;RUB;4262826228;3;
SNDX;IMOEX;18.12.2018;Индекс МосБиржи;Индекс МосБиржи;2350,29;2353,75;2353,75;2321,57;44721501607;0;0;2;1,00189E+13;RUB;4262826228;3;
SNDX;IMOEX;19.12.2018;Индекс МосБиржи;Индекс МосБиржи;2358,58;2347,28;2360,36;2330,72;36660622593;0;0;2;1,00542E+13;RUB;4262826228;3;
SNDX;IMOEX;20.12.2018;Индекс МосБиржи;Индекс МосБиржи;2352,88;2348,79;2352,88;2317,57;48124567941;0;0;2;1,00299E+13;RUB;4262826228;3;
SNDX;IMOEX;21.12.2018;Индекс МосБиржи;Индекс МосБиржи;2347,17;2351,98;2351,98;2330,86;44325417892;0;0;2;9,72101E+12;RUB;4141587958;3;
SNDX;IMOEX;24.12.2018;Индекс МосБиржи;Индекс МосБиржи;2322,27;2345,98;2346,36;2315,43;19330544476;0;0;2;9,6179E+12;RUB;4141587958;3;
SNDX;IMOEX;25.12.2018;Индекс МосБиржи;Индекс МосБиржи;2290,86;2318,43;2318,43;2258,27;18561229588;0;0;2;9,4878E+12;RUB;4141587958;3;
SNDX;IMOEX;26.12.2018;Индекс МосБиржи;Индекс МосБиржи;2308,85;2291,98;2315,98;2291,98;14946480535;0;0;2;9,56232E+12;RUB;4141587958;3;
SNDX;IMOEX;27.12.2018;Индекс МосБиржи;Индекс МосБиржи;2327,81;2316,66;2340,63;2316,66;28111243381;0;0;2;9,64082E+12;RUB;4141587958;3;
SNDX;IMOEX;28.12.2018;Индекс МосБиржи;Индекс МосБиржи;2358,5;2329,96;2369,24;2329,96;23673897498;0;0;2;9,76795E+12;RUB;4141587958;3;
SNDX;IMOEX;29.12.2018;Индекс МосБиржи;Индекс МосБиржи;2369,33;2359,38;2370;2357,1;5558291496;0;0;2;9,81279E+12;RUB;4141587958;3;
SNDX;IMOEX;03.01.2019;Индекс МосБиржи;Индекс МосБиржи;2375,6;2370,56;2387,21;2350,41;23065788705;0;0;2;9,83876E+12;RUB;4141587958;3;
SNDX;IMOEX;04.01.2019;Индекс МосБиржи;Индекс МосБиржи;2406,5;2377,71;2406,5;2377,71;19959820960;0;0;2;9,96671E+12;RUB;4141587958;3;
SNDX;IMOEX;08.01.2019;Индекс МосБиржи;Индекс МосБиржи;2389,69;2400,96;2403,66;2375,01;26939659761;0;0;2;9,8971E+12;RUB;4141587958;3;
SNDX;IMOEX;09.01.2019;Индекс МосБиржи;Индекс МосБиржи;2414,13;2393,55;2414,13;2393,55;36438416186;0;0;2;9,99833E+12;RUB;4141587958;3;
SNDX;IMOEX;10.01.2019;Индекс МосБиржи;Индекс МосБиржи;2434,15;2413,27;2434,15;2398,16;34451721995;0;0;2;1,00812E+13;RUB;4141587958;3;
SNDX;IMOEX;11.01.2019;Индекс МосБиржи;Индекс МосБиржи;2444,45;2435,71;2448,17;2430,45;36424668133;0;0;2;1,01239E+13;RUB;4141587958;3;
SNDX;IMOEX;14.01.2019;Индекс МосБиржи;Индекс МосБиржи;2440,15;2438,35;2440,15;2418,65;25155039996;0;0;2;1,01061E+13;RUB;4141587958;3;
SNDX;IMOEX;15.01.2019;Индекс МосБиржи;Индекс МосБиржи;2439,55;2442,26;2457,35;2423,86;33635616939;0;0;2;1,01036E+13;RUB;4141587958;3;
SNDX;IMOEX;16.01.2019;Индекс МосБиржи;Индекс МосБиржи;2434,6;2440,34;2446,13;2426,8;32907264250;0;0;2;1,00831E+13;RUB;4141587958;3;
SNDX;IMOEX;17.01.2019;Индекс МосБиржи;Индекс МосБиржи;2447,64;2436,48;2447,64;2425,51;37213378398;0;0;2;1,01371E+13;RUB;4141587958;3;
SNDX;IMOEX;18.01.2019;Индекс МосБиржи;Индекс МосБиржи;2473,61;2454,19;2473,61;2451,65;40343793501;0;0;2;1,02447E+13;RUB;4141587958;3;
SNDX;IMOEX;21.01.2019;Индекс МосБиржи;Индекс МосБиржи;2468,25;2473,67;2481,88;2468,18;27619025346;0;0;2;1,02225E+13;RUB;4141587958;3;
SNDX;IMOEX;22.01.2019;Индекс МосБиржи;Индекс МосБиржи;2468,73;2466,35;2469,87;2454,19;33716589106;0;0;2;1,02245E+13;RUB;4141587958;3;
SNDX;IMOEX;23.01.2019;Индекс МосБиржи;Индекс МосБиржи;2491,49;2467,91;2493,06;2466,59;39470414561;0;0;2;1,03187E+13;RUB;4141587958;3;
SNDX;IMOEX;24.01.2019;Индекс МосБиржи;Индекс МосБиржи;2482,71;2490,05;2494,09;2470,3;49338802888;0;0;2;1,02824E+13;RUB;4141587958;3;
SNDX;IMOEX;25.01.2019;Индекс МосБиржи;Индекс МосБиржи;2498,23;2485,71;2498,23;2482,99;36810095275;0;0;2;1,03466E+13;RUB;4141587958;3;
SNDX;IMOEX;28.01.2019;Индекс МосБиржи;Индекс МосБиржи;2476,81;2499,19;2502,73;2467,5;33484046715;0;0;2;1,02579E+13;RUB;4141587958;3;
SNDX;IMOEX;29.01.2019;Индекс МосБиржи;Индекс МосБиржи;2498,35;2475,68;2501,69;2464,25;36139908091;0;0;2;1,03471E+13;RUB;4141587958;3;
SNDX;IMOEX;30.01.2019;Индекс МосБиржи;Индекс МосБиржи;2511,86;2497,09;2513,77;2492,52;37518582254;0;0;2;1,04031E+13;RUB;4141587958;3;
SNDX;IMOEX;31.01.2019;Индекс МосБиржи;Индекс МосБиржи;2521,1;2517,89;2536,28;2515,86;49213875975;0;0;2;1,04414E+13;RUB;4141587958;3;
SNDX;IMOEX;01.02.2019;Индекс МосБиржи;Индекс МосБиржи;2521,7;2520,08;2531,51;2512,76;35065274603;0;0;2;1,04439E+13;RUB;4141587958;3;
SNDX;IMOEX;04.02.2019;Индекс МосБиржи;Индекс МосБиржи;2523,52;2523,04;2537,47;2519,79;26735197993;0;0;2;1,04514E+13;RUB;4141587958;3;
SNDX;IMOEX;05.02.2019;Индекс МосБиржи;Индекс МосБиржи;2547,27;2524,35;2549,62;2523,78;31797859136;0;0;2;1,05498E+13;RUB;4141587958;3;
SNDX;IMOEX;06.02.2019;Индекс МосБиржи;Индекс МосБиржи;2539,73;2547,53;2551,97;2533,92;29001686984;0;0;2;1,05185E+13;RUB;4141587958;3;
SNDX;IMOEX;07.02.2019;Индекс МосБиржи;Индекс МосБиржи;2509,89;2537,41;2540,45;2506,6;38004832276;0;0;2;1,03949E+13;RUB;4141587958;3;
SNDX;IMOEX;08.02.2019;Индекс МосБиржи;Индекс МосБиржи;2502,82;2508,85;2511,21;2495;29567612063;0;0;2;1,03656E+13;RUB;4141587958;3;
SNDX;IMOEX;11.02.2019;Индекс МосБиржи;Индекс МосБиржи;2510,22;2503,88;2521,82;2503,76;29342767885;0;0;2;1,03963E+13;RUB;4141587958;3;
SNDX;IMOEX;12.02.2019;Индекс МосБиржи;Индекс МосБиржи;2533,32;2510,91;2535,66;2510,91;35489709407;0;0;2;1,0492E+13;RUB;4141587958;3;
SNDX;IMOEX;13.02.2019;Индекс МосБиржи;Индекс МосБиржи;2485,76;2534,57;2535,96;2483,81;47947396767;0;0;2;1,0295E+13;RUB;4141587958;3;
SNDX;IMOEX;14.02.2019;Индекс МосБиржи;Индекс МосБиржи;2460,82;2468,31;2475,5;2448,41;67123856506;0;0;2;1,01917E+13;RUB;4141587958;3;
SNDX;IMOEX;15.02.2019;Индекс МосБиржи;Индекс МосБиржи;2490,16;2465,02;2490,16;2465,02;41192184631;0;0;2;1,03132E+13;RUB;4141587958;3;
SNDX;IMOEX;18.02.2019;Индекс МосБиржи;Индекс МосБиржи;2472,41;2489,79;2494,43;2456,01;34132355469;0;0;2;1,02397E+13;RUB;4141587958;3;
SNDX;IMOEX;19.02.2019;Индекс МосБиржи;Индекс МосБиржи;2458,55;2471,17;2480,29;2450,17;32660348400;0;0;2;1,01823E+13;RUB;4141587958;3;
SNDX;IMOEX;20.02.2019;Индекс МосБиржи;Индекс МосБиржи;2487,82;2462,15;2487,82;2462,15;36870678117;0;0;2;1,03035E+13;RUB;4141587958;3;
SNDX;IMOEX;21.02.2019;Индекс МосБиржи;Индекс МосБиржи;2470,23;2488,44;2494,05;2462,92;34041725238;0;0;2;1,02307E+13;RUB;4141587958;3;
SNDX;IMOEX;22.02.2019;Индекс МосБиржи;Индекс МосБиржи;2488,63;2470,75;2490,67;2468,14;26578408689;0;0;2;1,03069E+13;RUB;4141587958;3;
SNDX;IMOEX;25.02.2019;Индекс МосБиржи;Индекс МосБиржи;2494,63;2491,54;2506,94;2481,73;35735569766;0;0;2;1,03317E+13;RUB;4141587958;3;
SNDX;IMOEX;26.02.2019;Индекс МосБиржи;Индекс МосБиржи;2494,02;2488,43;2494,02;2470,35;31084467579;0;0;2;1,03292E+13;RUB;4141587958;3;
SNDX;IMOEX;27.02.2019;Индекс МосБиржи;Индекс МосБиржи;2490,65;2495,52;2502,59;2479,44;32322738220;0;0;2;1,03153E+13;RUB;4141587958;3;
SNDX;IMOEX;28.02.2019;Индекс МосБиржи;Индекс МосБиржи;2485,27;2489,09;2490,57;2468,06;39629723474;0;0;2;1,0293E+13;RUB;4141587958;3;
SNDX;IMOEX;01.03.2019;Индекс МосБиржи;Индекс МосБиржи;2478,01;2487,44;2494,89;2476,35;29151058192;0;0;2;1,02629E+13;RUB;4141587958;3;
SNDX;IMOEX;04.03.2019;Индекс МосБиржи;Индекс МосБиржи;2473,79;2478,91;2483,27;2469,5;24422972573;0;0;2;1,02454E+13;RUB;4141587958;3;
SNDX;IMOEX;05.03.2019;Индекс МосБиржи;Индекс МосБиржи;2466,23;2472,19;2473,76;2458,07;29496259851;0;0;2;1,02141E+13;RUB;4141587958;3;
SNDX;IMOEX;06.03.2019;Индекс МосБиржи;Индекс МосБиржи;2494,04;2467,7;2497,08;2467,7;33571749209;0;0;2;1,03293E+13;RUB;4141587958;3;
SNDX;IMOEX;07.03.2019;Индекс МосБиржи;Индекс МосБиржи;2476,64;2491,83;2492,61;2473,31;30847186081;0;0;2;1,02572E+13;RUB;4141587958;3;
SNDX;IMOEX;11.03.2019;Индекс МосБиржи;Индекс МосБиржи;2465,94;2474,45;2474,54;2459,78;32602490875;0;0;2;1,02129E+13;RUB;4141587958;3;
SNDX;IMOEX;12.03.2019;Индекс МосБиржи;Индекс МосБиржи;2468,25;2469,6;2479,4;2461,26;28723043709;0;0;2;1,02225E+13;RUB;4141587958;3;
SNDX;IMOEX;13.03.2019;Индекс МосБиржи;Индекс МосБиржи;2470,61;2468,26;2470,61;2452,09;43732949435;0;0;2;1,02323E+13;RUB;4141587958;3;
SNDX;IMOEX;14.03.2019;Индекс МосБиржи;Индекс МосБиржи;2457,79;2469,38;2475,85;2454,74;33427534320;0;0;2;1,01791E+13;RUB;4141587958;3;
SNDX;IMOEX;15.03.2019;Индекс МосБиржи;Индекс МосБиржи;2476,73;2459,78;2476,73;2457,36;45901457508;0;0;2;1,02576E+13;RUB;4141587958;3;
SNDX;IMOEX;18.03.2019;Индекс МосБиржи;Индекс МосБиржи;2483,7;2477,03;2488,5;2467,45;32457707513;0;0;2;1,02865E+13;RUB;4141587958;3;
SNDX;IMOEX;19.03.2019;Индекс МосБиржи;Индекс МосБиржи;2493,28;2485,05;2497,18;2484,48;31439073560;0;0;2;1,03261E+13;RUB;4141587958;3;
SNDX;IMOEX;20.03.2019;Индекс МосБиржи;Индекс МосБиржи;2504,23;2493,37;2504,23;2484,27;35444167458;0;0;2;1,03715E+13;RUB;4141587958;3;
SNDX;IMOEX;21.03.2019;Индекс МосБиржи;Индекс МосБиржи;2507,81;2505,06;2514,72;2497,99;48940206032;0;0;2;1,03863E+13;RUB;4141587958;3;
SNDX;IMOEX;22.03.2019;Индекс МосБиржи;Индекс МосБиржи;2492,7;2507,96;2509,96;2486,01;33325644544;0;0;2;9,84372E+12;RUB;3949018641;3;
SNDX;IMOEX;25.03.2019;Индекс МосБиржи;Индекс МосБиржи;2497,59;2487,89;2499,41;2473,76;45183821470;0;0;2;9,86301E+12;RUB;3949018641;3;
SNDX;IMOEX;26.03.2019;Индекс МосБиржи;Индекс МосБиржи;2512,63;2498,6;2520,02;2492,36;39676577286;0;0;2;9,92241E+12;RUB;3949018641;3;
SNDX;IMOEX;27.03.2019;Индекс МосБиржи;Индекс МосБиржи;2487,48;2510,69;2514,48;2487,48;38964810548;0;0;2;9,82309E+12;RUB;3949018641;3;
SNDX;IMOEX;28.03.2019;Индекс МосБиржи;Индекс МосБиржи;2492,4;2487,7;2497,65;2482,82;30731748797;0;0;2;9,84253E+12;RUB;3949018641;3;
SNDX;IMOEX;29.03.2019;Индекс МосБиржи;Индекс МосБиржи;2497,1;2493,77;2509,65;2486,72;47149296836;0;0;2;9,8611E+12;RUB;3949018641;3;
SNDX;IMOEX;01.04.2019;Индекс МосБиржи;Индекс МосБиржи;2521,25;2498,73;2527,06;2498,73;35087812349;0;0;2;9,95648E+12;RUB;3949018641;3;
SNDX;IMOEX;02.04.2019;Индекс МосБиржи;Индекс МосБиржи;2527,77;2523,03;2532,34;2514,55;33296594199;0;0;2;9,98221E+12;RUB;3949018641;3;
SNDX;IMOEX;03.04.2019;Индекс МосБиржи;Индекс МосБиржи;2532,32;2530,9;2549,56;2530,9;47180753522;0;0;2;1,00002E+13;RUB;3949018641;3;
SNDX;IMOEX;04.04.2019;Индекс МосБиржи;Индекс МосБиржи;2535,5;2530,56;2538,36;2523,69;34238890327;0;0;2;1,00127E+13;RUB;3949018641;3;
SNDX;IMOEX;05.04.2019;Индекс МосБиржи;Индекс МосБиржи;2540,99;2535,5;2548,52;2534,78;36421477031;0;0;2;1,00344E+13;RUB;3949018641;3;
SNDX;IMOEX;08.04.2019;Индекс МосБиржи;Индекс МосБиржи;2560,07;2542,61;2560,07;2542,61;38456539062;0;0;2;1,01098E+13;RUB;3949018641;3;
SNDX;IMOEX;09.04.2019;Индекс МосБиржи;Индекс МосБиржи;2570,28;2563,85;2574,07;2556,37;55676482740;0;0;2;1,01501E+13;RUB;3949018641;3;
SNDX;IMOEX;10.04.2019;Индекс МосБиржи;Индекс МосБиржи;2578,58;2571,7;2591,69;2565,33;64251478341;0;0;2;1,01829E+13;RUB;3949018641;3;
SNDX;IMOEX;11.04.2019;Индекс МосБиржи;Индекс МосБиржи;2551,45;2578,37;2587,09;2551,45;52873386571;0;0;2;1,00757E+13;RUB;3949018641;3;
SNDX;IMOEX;12.04.2019;Индекс МосБиржи;Индекс МосБиржи;2559,72;2550,87;2569,84;2547;45520260447;0;0;2;1,01084E+13;RUB;3949018641;3;
SNDX;IMOEX;15.04.2019;Индекс МосБиржи;Индекс МосБиржи;2545,12;2564,48;2569,92;2539,74;29718578011;0;0;2;1,00507E+13;RUB;3949018641;3;
SNDX;IMOEX;16.04.2019;Индекс МосБиржи;Индекс МосБиржи;2559,84;2547,17;2567,06;2540,35;46613245041;0;0;2;1,01089E+13;RUB;3949018641;3;
SNDX;IMOEX;17.04.2019;Индекс МосБиржи;Индекс МосБиржи;2568,26;2563,47;2574,81;2560,04;39274050192;0;0;2;1,01421E+13;RUB;3949018641;3;
SNDX;IMOEX;18.04.2019;Индекс МосБиржи;Индекс МосБиржи;2560,8;2567,34;2567,34;2547,37;29544889062;0;0;2;1,01126E+13;RUB;3949018641;3;
SNDX;IMOEX;19.04.2019;Индекс МосБиржи;Индекс МосБиржи;2563,9;2561,11;2566,88;2560,73;8695793681;0;0;2;1,01249E+13;RUB;3949018641;3;
SNDX;IMOEX;22.04.2019;Индекс МосБиржи;Индекс МосБиржи;2584,74;2567,24;2585,76;2567,24;20973319508;0;0;2;1,02072E+13;RUB;3949018641;3;
SNDX;IMOEX;23.04.2019;Индекс МосБиржи;Индекс МосБиржи;2587,48;2586,06;2599,58;2576,82;37643056664;0;0;2;1,0218E+13;RUB;3949018641;3;
SNDX;IMOEX;24.04.2019;Индекс МосБиржи;Индекс МосБиржи;2579,05;2587,07;2587,24;2567,38;34573260674;0;0;2;1,01847E+13;RUB;3949018641;3;
SNDX;IMOEX;25.04.2019;Индекс МосБиржи;Индекс МосБиржи;2560,94;2578,52;2586,93;2558,75;48525675409;0;0;2;1,01132E+13;RUB;3949018641;3;
SNDX;IMOEX;26.04.2019;Индекс МосБиржи;Индекс МосБиржи;2563,72;2560,7;2563,72;2547,87;44939040183;0;0;2;1,01242E+13;RUB;3949018641;3;
SNDX;IMOEX;29.04.2019;Индекс МосБиржи;Индекс МосБиржи;2569,83;2564,09;2577,46;2556,71;29659672341;0;0;2;1,01483E+13;RUB;3949018641;3;
SNDX;IMOEX;30.04.2019;Индекс МосБиржи;Индекс МосБиржи;2559,32;2570,19;2570,33;2552,86;42124534042;0;0;2;1,01068E+13;RUB;3949018641;3;
SNDX;IMOEX;02.05.2019;Индекс МосБиржи;Индекс МосБиржи;2575,22;2558,81;2580,92;2557,69;26398021869;0;0;2;1,01696E+13;RUB;3949018641;3;
SNDX;IMOEX;03.05.2019;Индекс МосБиржи;Индекс МосБиржи;2580,95;2574,11;2587,09;2572,84;29668998422;0;0;2;1,01922E+13;RUB;3949018641;3;
SNDX;IMOEX;06.05.2019;Индекс МосБиржи;Индекс МосБиржи;2579,75;2569,28;2579,75;2552,34;26022038505;0;0;2;1,01875E+13;RUB;3949018641;3;
SNDX;IMOEX;07.05.2019;Индекс МосБиржи;Индекс МосБиржи;2565,1;2579,59;2583,18;2556,98;36068048166;0;0;2;1,01296E+13;RUB;3949018641;3;
SNDX;IMOEX;08.05.2019;Индекс МосБиржи;Индекс МосБиржи;2544,43;2563,66;2564,38;2544,43;31553595639;0;0;2;1,0048E+13;RUB;3949018641;3;
SNDX;IMOEX;10.05.2019;Индекс МосБиржи;Индекс МосБиржи;2514,87;2538,16;2540,33;2511,16;32539558434;0;0;2;9,93127E+12;RUB;3949018641;3;
SNDX;IMOEX;13.05.2019;Индекс МосБиржи;Индекс МосБиржи;2508,87;2512,23;2531,54;2506,47;34323742686;0;0;2;9,90758E+12;RUB;3949018641;3;
SNDX;IMOEX;14.05.2019;Индекс МосБиржи;Индекс МосБиржи;2562,33;2508,93;2566,92;2508,93;82182216496;0;0;2;1,01187E+13;RUB;3949018641;3;
SNDX;IMOEX;15.05.2019;Индекс МосБиржи;Индекс МосБиржи;2554,49;2569,33;2576,56;2549,17;66054807596;0;0;2;1,00877E+13;RUB;3949018641;3;
SNDX;IMOEX;16.05.2019;Индекс МосБиржи;Индекс МосБиржи;2581,11;2552,69;2590,46;2552,34;61654223129;0;0;2;1,01929E+13;RUB;3949018641;3;
SNDX;IMOEX;17.05.2019;Индекс МосБиржи;Индекс МосБиржи;2577,48;2576,45;2587,26;2569,1;42554641958;0;0;2;1,01785E+13;RUB;3949018641;3;
SNDX;IMOEX;20.05.2019;Индекс МосБиржи;Индекс МосБиржи;2571,65;2582,01;2588,39;2567,11;34176859445;0;0;2;1,01555E+13;RUB;3949018641;3;
SNDX;IMOEX;21.05.2019;Индекс МосБиржи;Индекс МосБиржи;2616,53;2575,15;2619,77;2572,36;56403537555;0;0;2;1,03327E+13;RUB;3949018641;3;
SNDX;IMOEX;22.05.2019;Индекс МосБиржи;Индекс МосБиржи;2638,71;2619,66;2645,7;2610,46;45253827797;0;0;2;1,04203E+13;RUB;3949018641;3;
